BayesFactorCat,BayesFactorVal,Prior,Threshold,Correction,Type,Metric,Stat,Value
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,All,Traits_Per_Gene,at_least_1,4846.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,All,Traits_Per_Gene,total,6061.450535359332
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Genes_Per_Trait,mean,4.315014756694224
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Genes_Per_Trait,std,17.745283440619342
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Genes_Per_Trait,median,0.1711195940272723
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Genes_Per_Trait,q1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Genes_Per_Trait,q3,1.2480850945577444
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Genes_Per_Trait,plus_1,371.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Genes_Per_Trait,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Genes_Per_Trait,at_least_1,909.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Genes_Per_Trait,total,5911.570216671087
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Traits_Per_Gene,mean,1.2198865490447972
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Traits_Per_Gene,std,1.6066130139041694
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Traits_Per_Gene,median,0.6632018844349191
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Traits_Per_Gene,q1,0.20232788045576028
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Traits_Per_Gene,q3,1.5764376613042075
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Traits_Per_Gene,plus_1,1848.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Traits_Per_Gene,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Traits_Per_Gene,at_least_1,4833.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Novel,Traits_Per_Gene,total,5911.570216671087
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Genes_Per_Trait,mean,0.3938093461608326
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Genes_Per_Trait,std,1.6507287579280956
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Genes_Per_Trait,median,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Genes_Per_Trait,q1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Genes_Per_Trait,q3,0.09092139684142894
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Genes_Per_Trait,plus_1,121.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Genes_Per_Trait,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Genes_Per_Trait,at_least_1,507.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Genes_Per_Trait,total,539.5188042403406
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Traits_Per_Gene,mean,1.322350010392992
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Traits_Per_Gene,std,1.7544492185705984
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Traits_Per_Gene,median,0.6826017341140648
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Traits_Per_Gene,q1,0.20745775919416526
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Traits_Per_Gene,q3,1.7367092604675627
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Traits_Per_Gene,plus_1,164.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Traits_Per_Gene,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Traits_Per_Gene,at_least_1,405.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Repurposable,Traits_Per_Gene,total,539.5188042403407
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Genes_Per_Trait,mean,0.025870904737656027
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Genes_Per_Trait,std,0.11284823419276929
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Genes_Per_Trait,median,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Genes_Per_Trait,q1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Genes_Per_Trait,q3,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Genes_Per_Trait,plus_1,3.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Genes_Per_Trait,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Genes_Per_Trait,at_least_1,190.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Genes_Per_Trait,total,35.443139490588756
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Traits_Per_Gene,mean,0.2013814743783452
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Traits_Per_Gene,std,0.2977028075297173
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Traits_Per_Gene,median,0.09010021403068208
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Traits_Per_Gene,q1,0.032573421271159454
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Traits_Per_Gene,q3,0.2572559719195463
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Traits_Per_Gene,plus_1,6.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Traits_Per_Gene,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Traits_Per_Gene,at_least_1,173.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical,Traits_Per_Gene,total,35.443139490588756
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,mean,0.007442301085794647
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,std,0.05146173043379268
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,median,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,q1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,q3,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,plus_1,1.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,at_least_1,90.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,total,10.195952487538666
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,mean,0.13778314172349548
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,std,0.17669583616766585
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,median,0.06666034428579429
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,q1,0.03469526444686732
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,q3,0.149336815194246
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,plus_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,at_least_1,73.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,total,10.195952487538666
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,mean,0.0010464185291584429
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,std,0.012474607079822059
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,median,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,q1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,q3,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,plus_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,at_least_1,19.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,total,1.4335933849470668
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,mean,0.08432902264394511
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,std,0.0644458018570923
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,median,0.06726438807563197
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,q1,0.03395979533507991
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,q3,0.11508381135800884
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,plus_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,at_least_1,17.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,total,1.4335933849470668
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,mean,0.0008112759292923833
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,std,0.011735635948428668
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,median,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,q1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,q3,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,plus_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,at_least_1,16.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,total,1.111448023130565
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,mean,0.06537929547826853
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,std,0.0817010680114991
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,median,0.034098312951784386
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,q1,0.019982207015708662
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,q3,0.08000950109394338
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,plus_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,at_least_1,17.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,total,1.111448023130565
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Genes_Per_Trait,mean,0.08353078773551557
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Genes_Per_Trait,std,1.0081198212952822
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Genes_Per_Trait,median,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Genes_Per_Trait,q1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Genes_Per_Trait,q3,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Genes_Per_Trait,plus_1,18.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Genes_Per_Trait,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Genes_Per_Trait,at_least_1,103.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Genes_Per_Trait,total,114.43717919765633
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Traits_Per_Gene,mean,0.23890851607026373
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Traits_Per_Gene,std,0.3325683439666167
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Traits_Per_Gene,median,0.1321136311539778
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Traits_Per_Gene,q1,0.050817351538783244
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Traits_Per_Gene,q3,0.22724003777394852
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Traits_Per_Gene,plus_1,17.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Traits_Per_Gene,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Traits_Per_Gene,at_least_1,478.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Effector,Traits_Per_Gene,total,114.43717919765632
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,mean,0.006428232405551385
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,std,0.04390074610436239
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,median,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,q1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,q3,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,plus_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,at_least_1,82.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,total,8.806678395605397
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,mean,0.11900916750818102
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,std,0.21598936461373566
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,median,0.05389688333617665
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,q1,0.02020023304319797
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,q3,0.0989489483174997
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,plus_1,1.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,at_least_1,72.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,total,8.806678395605395
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,mean,0.008321992720313153
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,std,0.05186743378834545
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,median,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,q1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,q3,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,plus_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,at_least_1,83.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,total,11.40113002682902
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,mean,0.15001486877406608
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,std,0.2839484488446233
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,median,0.06478588712690356
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,q1,0.029581739115607502
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,q3,0.1387506410576538
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,plus_1,2.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,at_least_1,76.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,total,11.401130026829023
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,mean,0.0010697121026586967
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,std,0.020056424500413825
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,median,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,q1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,q3,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,plus_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,at_least_1,15.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,total,1.4655055806424144
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,mean,0.10467897004588674
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,std,0.18643023039876006
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,median,0.06061547314178103
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,q1,0.027585706056541422
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,q3,0.06472310344416432
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,plus_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,at_least_1,14.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,total,1.4655055806424142
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,mean,0.0007509719648873202
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,std,0.007942116177786772
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,median,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,q1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,q3,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,plus_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,at_least_1,20.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,total,1.0288315918956288
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,mean,0.054149031152401515
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,std,0.050152448309685106
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,median,0.03327600081391123
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,q1,0.019982207015708662
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,q3,0.07406816757687254
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,plus_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,exact_1,0.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,at_least_1,19.0
Definitive,>= 3162.3,1.0,0.9696440069910772,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,total,1.0288315918956288
Overwhelming,>= 1000.0,1.0,0.9099181073703366,NA,All,Effective_Traits,gao,208.0
Overwhelming,>= 1000.0,1.0,0.9099181073703366,Raw,All,Single_Gene_Loci,NA,51685.0
Overwhelming,>= 1000.0,1.0,0.9099181073703366,Raw,All,Top_Nearest_Gene_Loci,NA,53333.0
Overwhelming,>= 1000.0,1.0,0.9099181073703366,Raw,All,Genes_Per_Trait,mean,46.558394160583944
Overwhelming,>= 1000.0,1.0,0.9099181073703366,Raw,All,Genes_Per_Trait,std,137.43773594488107
Overwhelming,>= 1000.0,1.0,0.9099181073703366,Raw,All,Genes_Per_Trait,median,3.0
Overwhelming,>= 1000.0,1.0,0.9099181073703366,Raw,All,Genes_Per_Trait,q1,0.0
Overwhelming,>= 1000.0,1.0,0.9099181073703366,Raw,All,Genes_Per_Trait,q3,19.0
Overwhelming,>= 1000.0,1.0,0.9099181073703366,Raw,All,Genes_Per_Trait,plus_1,825.0
Overwhelming,>= 1000.0,1.0,0.9099181073703366,Raw,All,Genes_Per_Trait,exact_1,199.0
Overwhelming,>= 1000.0,1.0,0.9099181073703366,Raw,All,Genes_Per_Trait,at_least_1,1024.0
Overwhelming,>= 1000.0,1.0,0.9099181073703366,Raw,All,Genes_Per_Trait,total,63785.0
Overwhelming,>= 1000.0,1.0,0.9099181073703366,Raw,All,Traits_Per_Gene,mean,11.42281518624642
Overwhelming,>= 1000.0,1.0,0.9099181073703366,Raw,All,Traits_Per_Gene,std,14.361697989864927
Overwhelming,>= 1000.0,1.0,0.9099181073703366,Raw,All,Traits_Per_Gene,median,6.0
